id,version,data,bool,ip_address
349,0.55,a262c971c87b656d581c1d87356f24695187fa89,false,34.126.97.191
350,4.92,a262c971c87b656d581c1d87356f24695187fa89,true,157.48.10.110
351,2.92,a262c971c87b656d581c1d87356f24695187fa89,false,156.68.170.58
352,1.1,a262c971c87b656d581c1d87356f24695187fa89,false,60.118.179.85
353,4.4,a262c971c87b656d581c1d87356f24695187fa89,false,184.185.223.219
354,3.8,a262c971c87b656d581c1d87356f24695187fa89,false,54.173.48.22
355,2.05,a262c971c87b656d581c1d87356f24695187fa89,true,34.163.133.175
356,0.8.8,a262c971c87b656d581c1d87356f24695187fa89,true,153.238.173.151
357,5.07,a262c971c87b656d581c1d87356f24695187fa89,false,201.113.78.112
358,7.5,a262c971c87b656d581c1d87356f24695187fa89,false,113.120.188.17
359,3.42,a262c971c87b656d581c1d87356f24695187fa89,false,140.185.192.194
360,0.54,a262c971c87b656d581c1d87356f24695187fa89,false,75.23.158.138
361,7.53,a262c971c87b656d581c1d87356f24695187fa89,false,156.194.113.125
362,7.27,a262c971c87b656d581c1d87356f24695187fa89,true,76.173.132.128
363,3.30,a262c971c87b656d581c1d87356f24695187fa89,true,230.121.235.96
364,4.6.0,a262c971c87b656d581c1d87356f24695187fa89,true,142.192.234.67
365,3.8.3,a262c971c87b656d581c1d87356f24695187fa89,true,46.90.34.221
366,4.4.7,a262c971c87b656d581c1d87356f24695187fa89,false,121.37.34.58
367,4.8.8,a262c971c87b656d581c1d87356f24695187fa89,false,223.44.29.12
368,6.0.5,a262c971c87b656d581c1d87356f24695187fa89,true,1.138.38.159
369,6.2.3,a262c971c87b656d581c1d87356f24695187fa89,false,71.70.159.138
370,0.25,a262c971c87b656d581c1d87356f24695187fa89,false,155.4.215.222
371,6.0,a262c971c87b656d581c1d87356f24695187fa89,true,62.96.207.207
372,0.6.9,a262c971c87b656d581c1d87356f24695187fa89,false,72.47.32.178
373,2.7.9,a262c971c87b656d581c1d87356f24695187fa89,false,203.33.205.158
374,6.9,a262c971c87b656d581c1d87356f24695187fa89,false,152.168.254.18
375,8.9.8,a262c971c87b656d581c1d87356f24695187fa89,true,255.32.54.119
376,3.5,a262c971c87b656d581c1d87356f24695187fa89,true,65.184.78.212
377,0.8.9,a262c971c87b656d581c1d87356f24695187fa89,true,70.74.228.69
378,3.7.5,a262c971c87b656d581c1d87356f24695187fa89,true,129.11.201.240
379,0.1.2,a262c971c87b656d581c1d87356f24695187fa89,false,240.105.56.242
380,3.7,a262c971c87b656d581c1d87356f24695187fa89,false,242.22.164.115
381,0.17,a262c971c87b656d581c1d87356f24695187fa89,false,45.6.82.102
382,9.5,a262c971c87b656d581c1d87356f24695187fa89,false,10.135.242.86
383,2.31,a262c971c87b656d581c1d87356f24695187fa89,true,223.151.3.92
384,3.1,a262c971c87b656d581c1d87356f24695187fa89,true,107.43.186.231
385,0.3.2,a262c971c87b656d581c1d87356f24695187fa89,true,74.148.252.19
386,0.33,a262c971c87b656d581c1d87356f24695187fa89,true,138.17.25.158
387,5.4.3,a262c971c87b656d581c1d87356f24695187fa89,false,90.115.218.17
388,0.44,a262c971c87b656d581c1d87356f24695187fa89,false,122.79.50.34
389,1.2,a262c971c87b656d581c1d87356f24695187fa89,true,91.124.51.175
390,2.5.4,a262c971c87b656d581c1d87356f24695187fa89,false,173.20.67.118
391,0.1.0,a262c971c87b656d581c1d87356f24695187fa89,true,18.44.163.197
392,3.0,a262c971c87b656d581c1d87356f24695187fa89,false,45.106.74.86
393,0.2.5,a262c971c87b656d581c1d87356f24695187fa89,true,54.190.13.4
394,2.1.1,a262c971c87b656d581c1d87356f24695187fa89,true,244.153.237.189
395,0.7.0,a262c971c87b656d581c1d87356f24695187fa89,true,129.156.168.129
396,9.73,a262c971c87b656d581c1d87356f24695187fa89,true,113.163.100.1
397,2.0.4,a262c971c87b656d581c1d87356f24695187fa89,false,161.117.41.106
398,0.4.0,a262c971c87b656d581c1d87356f24695187fa89,true,135.2.228.120
399,0.82,a262c971c87b656d581c1d87356f24695187fa89,true,56.97.189.133
400,0.6.4,a262c971c87b656d581c1d87356f24695187fa89,true,3.199.136.77
401,5.3.4,a262c971c87b656d581c1d87356f24695187fa89,false,225.88.197.221
402,0.6.2,a262c971c87b656d581c1d87356f24695187fa89,false,33.63.13.211
403,0.44,a262c971c87b656d581c1d87356f24695187fa89,false,46.163.246.225
404,1.3.5,a262c971c87b656d581c1d87356f24695187fa89,false,91.141.63.233
405,0.57,a262c971c87b656d581c1d87356f24695187fa89,true,154.67.201.5
406,3.59,a262c971c87b656d581c1d87356f24695187fa89,false,29.75.7.37
407,8.5,a262c971c87b656d581c1d87356f24695187fa89,false,57.106.221.159
408,2.00,a262c971c87b656d581c1d87356f24695187fa89,false,35.18.131.233
409,4.5,a262c971c87b656d581c1d87356f24695187fa89,true,168.159.63.218
410,6.2.5,a262c971c87b656d581c1d87356f24695187fa89,false,83.7.48.11
414,5.7,a262c971c87b656d581c1d87356f24695187fa89,false,239.220.169.89
415,0.37,a262c971c87b656d581c1d87356f24695187fa89,false,76.132.251.87
416,2.3.6,a262c971c87b656d581c1d87356f24695187fa89,true,224.96.15.73
417,0.83,a262c971c87b656d581c1d87356f24695187fa89,false,117.44.156.191
418,6.6.2,a262c971c87b656d581c1d87356f24695187fa89,false,28.35.44.180
419,0.50,a262c971c87b656d581c1d87356f24695187fa89,true,194.0.167.96
420,0.8.6,a262c971c87b656d581c1d87356f24695187fa89,false,30.37.129.61
421,4.5,a262c971c87b656d581c1d87356f24695187fa89,true,194.172.91.157
422,0.23,a262c971c87b656d581c1d87356f24695187fa89,false,118.100.158.236
423,0.3.8,a262c971c87b656d581c1d87356f24695187fa89,true,45.55.215.181
424,5.46,a262c971c87b656d581c1d87356f24695187fa89,false,245.6.101.227
425,0.72,a262c971c87b656d581c1d87356f24695187fa89,false,137.158.165.39
426,5.07,a262c971c87b656d581c1d87356f24695187fa89,false,58.163.26.156
427,6.6,a262c971c87b656d581c1d87356f24695187fa89,true,78.36.239.133
428,4.9.9,a262c971c87b656d581c1d87356f24695187fa89,true,117.211.167.149
429,1.9,a262c971c87b656d581c1d87356f24695187fa89,false,124.225.131.40
430,1.77,a262c971c87b656d581c1d87356f24695187fa89,false,38.255.200.2
431,9.04,a262c971c87b656d581c1d87356f24695187fa89,false,21.201.88.121
432,0.5.1,a262c971c87b656d581c1d87356f24695187fa89,true,62.188.233.98
433,2.2,a262c971c87b656d581c1d87356f24695187fa89,false,218.212.90.103
434,4.3,a262c971c87b656d581c1d87356f24695187fa89,false,11.242.179.188
435,0.8.7,a262c971c87b656d581c1d87356f24695187fa89,true,246.198.149.78
436,6.8,a262c971c87b656d581c1d87356f24695187fa89,true,128.72.44.133
437,4.2,a262c971c87b656d581c1d87356f24695187fa89,true,215.120.48.211
438,0.71,a262c971c87b656d581c1d87356f24695187fa89,false,238.91.76.165
439,8.4.0,a262c971c87b656d581c1d87356f24695187fa89,true,254.200.237.201
440,9.4,a262c971c87b656d581c1d87356f24695187fa89,true,16.161.135.1
441,6.9.0,a262c971c87b656d581c1d87356f24695187fa89,false,207.164.11.138
442,4.7.5,a262c971c87b656d581c1d87356f24695187fa89,true,222.23.232.198
443,0.8.3,a262c971c87b656d581c1d87356f24695187fa89,true,109.9.226.24
444,3.5,a262c971c87b656d581c1d87356f24695187fa89,true,204.93.89.215
445,8.51,a262c971c87b656d581c1d87356f24695187fa89,true,101.42.187.169
446,3.58,a262c971c87b656d581c1d87356f24695187fa89,false,165.16.2.205
447,7.78,a262c971c87b656d581c1d87356f24695187fa89,true,215.98.105.52
448,5.45,a262c971c87b656d581c1d87356f24695187fa89,true,246.186.232.207
449,5.71,a262c971c87b656d581c1d87356f24695187fa89,true,133.118.220.63
450,0.89,a262c971c87b656d581c1d87356f24695187fa89,false,149.166.76.81
451,5.7,a262c971c87b656d581c1d87356f24695187fa89,false,152.217.25.105
452,1.26,a262c971c87b656d581c1d87356f24695187fa89,false,173.131.130.126
453,0.4.2,a262c971c87b656d581c1d87356f24695187fa89,false,0.77.15.24
454,8.61,a262c971c87b656d581c1d87356f24695187fa89,false,62.70.208.165
455,2.5,a262c971c87b656d581c1d87356f24695187fa89,true,185.31.71.70
456,0.20,a262c971c87b656d581c1d87356f24695187fa89,true,245.51.19.196
457,1.7,a262c971c87b656d581c1d87356f24695187fa89,true,138.118.49.70
458,0.70,a262c971c87b656d581c1d87356f24695187fa89,true,110.75.3.78
459,9.9.0,a262c971c87b656d581c1d87356f24695187fa89,false,1.58.174.238
460,2.83,a262c971c87b656d581c1d87356f24695187fa89,false,122.175.54.151
461,0.3.5,a262c971c87b656d581c1d87356f24695187fa89,true,253.253.186.68
462,0.63,a262c971c87b656d581c1d87356f24695187fa89,false,131.250.67.215
463,6.6.7,a262c971c87b656d581c1d87356f24695187fa89,false,122.215.243.91
464,7.60,a262c971c87b656d581c1d87356f24695187fa89,false,70.144.55.233
465,0.9.2,a262c971c87b656d581c1d87356f24695187fa89,true,172.63.62.92
466,3.3.3,a262c971c87b656d581c1d87356f24695187fa89,false,63.6.68.20
467,5.4,a262c971c87b656d581c1d87356f24695187fa89,false,135.208.31.2
468,8.5,a262c971c87b656d581c1d87356f24695187fa89,false,176.48.156.167
469,3.5,a262c971c87b656d581c1d87356f24695187fa89,true,13.19.11.164
470,9.80,a262c971c87b656d581c1d87356f24695187fa89,true,148.126.231.204
471,0.9.2,a262c971c87b656d581c1d87356f24695187fa89,true,21.98.221.157
472,0.7.8,a262c971c87b656d581c1d87356f24695187fa89,true,94.221.129.252
473,8.95,a262c971c87b656d581c1d87356f24695187fa89,false,191.1.175.239
474,0.3.8,a262c971c87b656d581c1d87356f24695187fa89,false,19.19.217.55
475,4.46,a262c971c87b656d581c1d87356f24695187fa89,true,222.143.75.40
476,0.22,a262c971c87b656d581c1d87356f24695187fa89,false,152.41.190.18
477,0.6.8,a262c971c87b656d581c1d87356f24695187fa89,false,214.175.156.195
478,0.30,a262c971c87b656d581c1d87356f24695187fa89,false,50.18.132.216
479,0.74,a262c971c87b656d581c1d87356f24695187fa89,true,158.246.197.93
480,7.6.1,a262c971c87b656d581c1d87356f24695187fa89,false,31.26.189.223
481,0.80,a262c971c87b656d581c1d87356f24695187fa89,false,233.60.47.50
482,0.4.1,a262c971c87b656d581c1d87356f24695187fa89,false,246.215.100.145
483,6.2.5,a262c971c87b656d581c1d87356f24695187fa89,true,71.143.227.43
484,5.60,a262c971c87b656d581c1d87356f24695187fa89,false,229.148.188.113
485,0.56,a262c971c87b656d581c1d87356f24695187fa89,false,62.237.166.61
486,0.31,a262c971c87b656d581c1d87356f24695187fa89,false,10.10.59.197
487,0.16,a262c971c87b656d581c1d87356f24695187fa89,true,14.54.53.121
488,9.3.1,a262c971c87b656d581c1d87356f24695187fa89,false,219.159.74.244
489,0.4.1,a262c971c87b656d581c1d87356f24695187fa89,false,175.231.181.79
490,2.8.1,a262c971c87b656d581c1d87356f24695187fa89,true,50.239.7.227
491,0.37,a262c971c87b656d581c1d87356f24695187fa89,true,42.151.70.157
492,0.4.1,a262c971c87b656d581c1d87356f24695187fa89,false,9.116.96.10
493,7.81,a262c971c87b656d581c1d87356f24695187fa89,true,72.112.176.229
494,6.6,a262c971c87b656d581c1d87356f24695187fa89,false,37.15.10.210
495,0.80,a262c971c87b656d581c1d87356f24695187fa89,true,237.239.158.250
496,0.9.7,a262c971c87b656d581c1d87356f24695187fa89,false,36.186.11.17
497,5.7,a262c971c87b656d581c1d87356f24695187fa89,true,70.218.196.114
498,2.3.7,a262c971c87b656d581c1d87356f24695187fa89,false,194.141.253.180
499,0.3.8,a262c971c87b656d581c1d87356f24695187fa89,true,169.87.4.247
500,8.9.9,a262c971c87b656d581c1d87356f24695187fa89,false,22.89.160.52
501,0.32,a262c971c87b656d581c1d87356f24695187fa89,true,219.219.17.173
502,0.50,a262c971c87b656d581c1d87356f24695187fa89,false,173.194.205.118
503,8.34,a262c971c87b656d581c1d87356f24695187fa89,true,140.178.240.218
504,7.7,a262c971c87b656d581c1d87356f24695187fa89,false,175.85.193.175
505,4.8.1,a262c971c87b656d581c1d87356f24695187fa89,true,21.190.202.231
506,9.1.2,a262c971c87b656d581c1d87356f24695187fa89,true,239.150.98.184
507,1.85,a262c971c87b656d581c1d87356f24695187fa89,true,195.220.136.183
508,6.6.4,a262c971c87b656d581c1d87356f24695187fa89,true,99.82.143.34
509,4.2.5,a262c971c87b656d581c1d87356f24695187fa89,true,153.95.93.230
510,2.9,a262c971c87b656d581c1d87356f24695187fa89,false,126.137.194.161
511,9.4.7,a262c971c87b656d581c1d87356f24695187fa89,false,56.126.107.253
512,0.86,a262c971c87b656d581c1d87356f24695187fa89,true,66.132.14.241
513,0.42,a262c971c87b656d581c1d87356f24695187fa89,false,194.80.4.83
514,0.38,a262c971c87b656d581c1d87356f24695187fa89,true,41.116.191.239
515,6.4,a262c971c87b656d581c1d87356f24695187fa89,true,69.22.211.131
516,7.8,a262c971c87b656d581c1d87356f24695187fa89,false,226.25.194.199
517,1.72,a262c971c87b656d581c1d87356f24695187fa89,true,180.228.146.186
518,2.7,a262c971c87b656d581c1d87356f24695187fa89,true,149.245.216.108
519,0.6.1,a262c971c87b656d581c1d87356f24695187fa89,false,27.70.51.173
520,2.1,a262c971c87b656d581c1d87356f24695187fa89,true,163.238.177.253
521,0.38,a262c971c87b656d581c1d87356f24695187fa89,false,104.215.45.118
522,0.91,a262c971c87b656d581c1d87356f24695187fa89,true,94.98.67.30
523,1.4.3,a262c971c87b656d581c1d87356f24695187fa89,false,166.122.148.106
524,1.3.5,a262c971c87b656d581c1d87356f24695187fa89,false,129.180.36.247
525,0.32,a262c971c87b656d581c1d87356f24695187fa89,false,193.179.93.95
526,0.22,a262c971c87b656d581c1d87356f24695187fa89,true,233.214.214.72
527,0.1.4,a262c971c87b656d581c1d87356f24695187fa89,false,207.183.140.60
528,0.9.6,a262c971c87b656d581c1d87356f24695187fa89,false,135.79.112.205
529,3.1.9,a262c971c87b656d581c1d87356f24695187fa89,false,206.59.89.211
530,8.3.8,a262c971c87b656d581c1d87356f24695187fa89,true,20.255.140.126
531,8.9.7,a262c971c87b656d581c1d87356f24695187fa89,true,42.23.239.22
532,9.0.6,a262c971c87b656d581c1d87356f24695187fa89,false,216.123.210.49
533,4.7,a262c971c87b656d581c1d87356f24695187fa89,false,218.125.113.162
534,5.3.6,a262c971c87b656d581c1d87356f24695187fa89,true,225.1.176.206
535,0.51,a262c971c87b656d581c1d87356f24695187fa89,false,99.141.114.163
536,1.87,a262c971c87b656d581c1d87356f24695187fa89,false,71.84.187.229
537,6.77,a262c971c87b656d581c1d87356f24695187fa89,false,239.44.175.236
538,0.1.5,a262c971c87b656d581c1d87356f24695187fa89,true,219.64.192.5
539,2.6.3,a262c971c87b656d581c1d87356f24695187fa89,false,243.33.184.115
540,9.70,a262c971c87b656d581c1d87356f24695187fa89,true,8.107.143.187
541,5.15,a262c971c87b656d581c1d87356f24695187fa89,true,165.213.94.216
542,0.8.3,a262c971c87b656d581c1d87356f24695187fa89,false,90.52.130.28
543,9.1,a262c971c87b656d581c1d87356f24695187fa89,true,57.244.36.175
544,4.5.5,a262c971c87b656d581c1d87356f24695187fa89,true,109.237.17.210
545,5.5.8,a262c971c87b656d581c1d87356f24695187fa89,true,72.122.76.87
546,6.39,a262c971c87b656d581c1d87356f24695187fa89,false,60.34.153.49
547,2.98,a262c971c87b656d581c1d87356f24695187fa89,false,232.193.78.140
548,0.8.0,a262c971c87b656d581c1d87356f24695187fa89,true,37.201.57.159
549,3.7.6,a262c971c87b656d581c1d87356f24695187fa89,true,48.169.16.90
550,0.83,a262c971c87b656d581c1d87356f24695187fa89,false,79.192.44.20
551,2.9,a262c971c87b656d581c1d87356f24695187fa89,false,143.132.248.14
552,9.9.1,a262c971c87b656d581c1d87356f24695187fa89,true,4.7.174.92
553,4.8.4,a262c971c87b656d581c1d87356f24695187fa89,false,135.173.140.28
554,0.57,a262c971c87b656d581c1d87356f24695187fa89,false,105.240.238.216
555,8.17,a262c971c87b656d581c1d87356f24695187fa89,true,223.216.116.232
556,9.2,a262c971c87b656d581c1d87356f24695187fa89,true,69.0.197.68
557,5.5,a262c971c87b656d581c1d87356f24695187fa89,true,152.88.175.19
558,3.4,a262c971c87b656d581c1d87356f24695187fa89,true,42.29.242.19
559,5.1.7,a262c971c87b656d581c1d87356f24695187fa89,true,107.120.107.80
560,0.6.5,a262c971c87b656d581c1d87356f24695187fa89,true,229.107.56.200
561,2.5,a262c971c87b656d581c1d87356f24695187fa89,true,9.49.154.125
562,4.0.7,a262c971c87b656d581c1d87356f24695187fa89,false,40.200.179.38
563,0.75,a262c971c87b656d581c1d87356f24695187fa89,true,19.36.104.63
564,6.5,a262c971c87b656d581c1d87356f24695187fa89,false,28.17.12.4
565,0.9.3,a262c971c87b656d581c1d87356f24695187fa89,false,14.205.138.87
566,0.80,a262c971c87b656d581c1d87356f24695187fa89,false,192.67.169.120
567,0.9.6,a262c971c87b656d581c1d87356f24695187fa89,false,143.87.136.179
568,0.8.4,a262c971c87b656d581c1d87356f24695187fa89,true,111.32.185.140
569,8.3.8,a262c971c87b656d581c1d87356f24695187fa89,true,73.253.217.161
570,9.7.7,a262c971c87b656d581c1d87356f24695187fa89,true,233.152.96.31
571,4.3,a262c971c87b656d581c1d87356f24695187fa89,true,115.105.93.248
572,0.53,a262c971c87b656d581c1d87356f24695187fa89,false,109.34.121.252
573,2.5,a262c971c87b656d581c1d87356f24695187fa89,false,75.90.242.127
574,8.8,a262c971c87b656d581c1d87356f24695187fa89,true,138.113.27.147
575,6.98,a262c971c87b656d581c1d87356f24695187fa89,false,132.80.136.98
576,0.35,a262c971c87b656d581c1d87356f24695187fa89,true,231.5.126.29
577,4.41,a262c971c87b656d581c1d87356f24695187fa89,false,197.242.24.81
578,0.5.2,a262c971c87b656d581c1d87356f24695187fa89,false,12.170.172.213
579,2.0.0,a262c971c87b656d581c1d87356f24695187fa89,true,182.113.150.14
580,4.4.4,a262c971c87b656d581c1d87356f24695187fa89,false,11.24.155.142
581,5.8.0,a262c971c87b656d581c1d87356f24695187fa89,true,148.125.142.233
582,1.97,a262c971c87b656d581c1d87356f24695187fa89,true,133.49.196.14
583,0.4.0,a262c971c87b656d581c1d87356f24695187fa89,true,245.3.175.62
584,5.6.0,a262c971c87b656d581c1d87356f24695187fa89,true,143.98.77.75
585,9.65,a262c971c87b656d581c1d87356f24695187fa89,true,115.35.159.26
586,0.93,a262c971c87b656d581c1d87356f24695187fa89,true,15.67.77.25
587,6.5,a262c971c87b656d581c1d87356f24695187fa89,false,212.42.212.194
588,0.83,a262c971c87b656d581c1d87356f24695187fa89,false,52.32.245.140
589,0.4.6,a262c971c87b656d581c1d87356f24695187fa89,true,198.226.26.72
590,4.5,a262c971c87b656d581c1d87356f24695187fa89,true,191.126.187.78
591,5.4,a262c971c87b656d581c1d87356f24695187fa89,false,49.37.216.14
592,0.1.4,a262c971c87b656d581c1d87356f24695187fa89,false,78.116.160.153
593,0.33,a262c971c87b656d581c1d87356f24695187fa89,false,140.252.67.151
594,2.10,a262c971c87b656d581c1d87356f24695187fa89,true,39.72.223.42
595,9.49,a262c971c87b656d581c1d87356f24695187fa89,false,244.179.101.208
596,1.2.3,a262c971c87b656d581c1d87356f24695187fa89,true,21.224.106.244
597,7.6,a262c971c87b656d581c1d87356f24695187fa89,true,6.10.4.126
598,7.55,a262c971c87b656d581c1d87356f24695187fa89,false,121.32.135.41
599,6.1,a262c971c87b656d581c1d87356f24695187fa89,false,43.123.106.167
600,7.85,a262c971c87b656d581c1d87356f24695187fa89,false,207.0.100.154
601,5.88,a262c971c87b656d581c1d87356f24695187fa89,false,186.88.205.67
602,1.2.6,a262c971c87b656d581c1d87356f24695187fa89,true,178.91.25.212
603,0.77,a262c971c87b656d581c1d87356f24695187fa89,false,180.154.245.168
604,0.3.3,a262c971c87b656d581c1d87356f24695187fa89,false,200.249.215.17
605,0.52,a262c971c87b656d581c1d87356f24695187fa89,true,208.196.148.1
606,4.0,a262c971c87b656d581c1d87356f24695187fa89,true,198.26.197.197
607,2.9,a262c971c87b656d581c1d87356f24695187fa89,false,199.171.238.79
608,4.0.5,a262c971c87b656d581c1d87356f24695187fa89,true,177.72.143.214
609,0.98,a262c971c87b656d581c1d87356f24695187fa89,false,62.98.91.128
610,9.54,a262c971c87b656d581c1d87356f24695187fa89,false,93.137.87.17
611,0.45,a262c971c87b656d581c1d87356f24695187fa89,false,29.9.12.4
612,0.40,a262c971c87b656d581c1d87356f24695187fa89,true,83.116.57.36
613,1.92,a262c971c87b656d581c1d87356f24695187fa89,false,201.131.87.33
614,1.3.3,a262c971c87b656d581c1d87356f24695187fa89,false,146.39.152.86
615,4.4.8,a262c971c87b656d581c1d87356f24695187fa89,true,220.13.246.76
616,0.69,a262c971c87b656d581c1d87356f24695187fa89,true,130.107.163.167
617,4.6.9,a262c971c87b656d581c1d87356f24695187fa89,false,99.118.18.70
618,3.6.3,a262c971c87b656d581c1d87356f24695187fa89,false,118.84.3.101
619,0.51,a262c971c87b656d581c1d87356f24695187fa89,true,194.89.206.158
620,3.2,a262c971c87b656d581c1d87356f24695187fa89,false,164.155.149.195
621,4.0,a262c971c87b656d581c1d87356f24695187fa89,false,229.66.132.90
622,6.1.9,a262c971c87b656d581c1d87356f24695187fa89,false,252.73.48.43
623,5.66,a262c971c87b656d581c1d87356f24695187fa89,true,106.24.233.193
624,0.94,a262c971c87b656d581c1d87356f24695187fa89,true,53.19.238.245
625,7.7.3,a262c971c87b656d581c1d87356f24695187fa89,false,165.209.152.83
626,5.56,a262c971c87b656d581c1d87356f24695187fa89,true,77.126.169.46
627,0.67,a262c971c87b656d581c1d87356f24695187fa89,true,70.36.240.115
628,1.8,a262c971c87b656d581c1d87356f24695187fa89,false,59.105.22.214
629,2.5.2,a262c971c87b656d581c1d87356f24695187fa89,false,63.152.201.255
630,4.2,a262c971c87b656d581c1d87356f24695187fa89,false,58.138.145.72
631,2.8.0,a262c971c87b656d581c1d87356f24695187fa89,true,46.160.142.121
632,0.41,a262c971c87b656d581c1d87356f24695187fa89,true,189.73.55.88
633,7.17,a262c971c87b656d581c1d87356f24695187fa89,false,24.98.165.141
634,1.42,a262c971c87b656d581c1d87356f24695187fa89,true,82.164.125.61
635,0.3.9,a262c971c87b656d581c1d87356f24695187fa89,false,6.78.79.61
636,3.0,a262c971c87b656d581c1d87356f24695187fa89,false,25.5.71.196
637,0.2.3,a262c971c87b656d581c1d87356f24695187fa89,false,124.246.71.73
638,9.1,a262c971c87b656d581c1d87356f24695187fa89,false,226.86.56.75
639,8.7.8,a262c971c87b656d581c1d87356f24695187fa89,true,210.189.34.11
640,8.8,a262c971c87b656d581c1d87356f24695187fa89,false,16.61.11.237
641,3.68,a262c971c87b656d581c1d87356f24695187fa89,false,66.190.35.252
642,0.1.6,a262c971c87b656d581c1d87356f24695187fa89,false,172.141.20.70
643,0.35,a262c971c87b656d581c1d87356f24695187fa89,false,27.63.12.47
644,5.33,a262c971c87b656d581c1d87356f24695187fa89,true,67.226.221.246
645,0.94,a262c971c87b656d581c1d87356f24695187fa89,false,153.16.251.82
646,3.4.8,a262c971c87b656d581c1d87356f24695187fa89,false,94.251.215.212
647,0.24,a262c971c87b656d581c1d87356f24695187fa89,false,143.152.139.94
648,7.0,a262c971c87b656d581c1d87356f24695187fa89,true,237.113.204.191
649,3.13,a262c971c87b656d581c1d87356f24695187fa89,true,7.51.118.174
650,0.13,a262c971c87b656d581c1d87356f24695187fa89,true,252.57.248.80
651,0.1.2,a262c971c87b656d581c1d87356f24695187fa89,false,188.214.172.168
652,9.0,a262c971c87b656d581c1d87356f24695187fa89,false,218.19.11.161
653,0.8.7,a262c971c87b656d581c1d87356f24695187fa89,true,177.246.46.100
654,0.68,a262c971c87b656d581c1d87356f24695187fa89,true,34.98.108.75
655,3.6,a262c971c87b656d581c1d87356f24695187fa89,true,131.82.55.38
656,2.24,a262c971c87b656d581c1d87356f24695187fa89,true,113.158.208.60
657,7.63,a262c971c87b656d581c1d87356f24695187fa89,false,246.80.12.152
658,9.90,a262c971c87b656d581c1d87356f24695187fa89,false,111.243.86.4
659,0.7.2,a262c971c87b656d581c1d87356f24695187fa89,true,243.2.136.110
660,0.1.2,a262c971c87b656d581c1d87356f24695187fa89,true,100.195.160.49
661,8.93,a262c971c87b656d581c1d87356f24695187fa89,false,144.22.106.234
662,0.2.6,a262c971c87b656d581c1d87356f24695187fa89,true,24.163.42.91
663,0.80,a262c971c87b656d581c1d87356f24695187fa89,false,155.143.13.161
664,2.0.0,a262c971c87b656d581c1d87356f24695187fa89,true,247.96.125.162
665,0.9.7,a262c971c87b656d581c1d87356f24695187fa89,true,26.145.140.109
666,7.7.1,a262c971c87b656d581c1d87356f24695187fa89,false,148.126.9.238
667,3.6,a262c971c87b656d581c1d87356f24695187fa89,false,62.29.148.111
668,3.5,a262c971c87b656d581c1d87356f24695187fa89,false,95.143.18.80
669,2.4.2,a262c971c87b656d581c1d87356f24695187fa89,true,253.110.232.196
670,4.5,a262c971c87b656d581c1d87356f24695187fa89,true,167.45.177.50
671,5.07,a262c971c87b656d581c1d87356f24695187fa89,false,22.125.11.201
